"PID","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Sale.Type","Sale.Condition","SalePrice"
905106170,20,"RL",65,7832,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",22,"Norm","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",775,"Unf",0,89,864,"GasA","Ex","Y","SBrkr",864,0,0,864,1,0,1,0,2,1,"TA",4,"Typ",0,"NA","Detchd",1969,"Unf",1,280,"TA","TA","Y",226,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",164191.12640238
535457020,20,"RL",80,8000,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",5,5,1960,1960,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",1098,"Rec",154,125,1377,"GasA","TA","Y","SBrkr",1377,0,0,1377,1,0,1,0,3,1,"TA",6,"Typ",2,"TA","Attchd",1965,"Unf",1,351,"TA","TA","Y",0,0,0,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",173004.078007178
906380140,60,"RL",85,11103,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",6,"Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,728,728,"GasA","Ex","Y","SBrkr",728,728,0,1456,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",2006,"Fin",2,440,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"New","Partial",178300.015671905
909277100,30,"RL",80,13360,"Pave","Grvl","IR1","HLS","AllPub","Inside","Gtl",7,"Norm","Norm","1Fam","1Story",5,7,1921,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","Gd","TA","No","ALQ",713,"Unf",0,163,876,"GasA","Ex","Y","SBrkr",964,0,0,964,1,0,1,0,2,1,"TA",5,"Typ",0,"NA","Detchd",1921,"Unf",2,432,"TA","TA","Y",0,0,44,0,0,0,"NA","NA","NA",0,"WD ","Normal",182806.539342199
534401190,20,"RL",80,9200,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",6,6,1965,1965,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",892,"Unf",0,244,1136,"GasA","TA","Y","SBrkr",1136,0,0,1136,1,0,1,0,3,1,"TA",5,"Typ",1,"Gd","Attchd",1965,"RFn",1,384,"TA","TA","Y",426,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",151636.31486484
528480130,60,"FV",65,8125,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",24,"Norm","Norm","1Fam","2Story",7,5,2006,2007,"Gable","CompShg","CemntBd","CmentBd","Stone",100,"Gd","TA","PConc","Gd","TA","No","GLQ",812,"Unf",0,280,1092,"GasA","Ex","Y","SBrkr",1112,438,0,1550,1,0,2,0,2,1,"Gd",7,"Typ",0,"NA","Attchd",2007,"Fin",2,438,"TA","TA","Y",0,168,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",256459.796758705
905402070,20,"RL",,15635,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl",8,"Norm","Norm","1Fam","1Story",4,5,1954,1954,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","NA","NA","NA","NA",0,"NA",0,0,0,"GasA","TA","Y","SBrkr",1383,0,0,1383,0,0,1,0,2,1,"TA",6,"Mod",0,"NA","Attchd",1980,"Unf",2,498,"Fa","TA","Y",0,0,90,0,110,0,"NA","NA","NA",0,"WD ","Normal",146153.041201265
528118050,20,"RL",59,17169,"Pave","NA","IR2","Lvl","AllPub","CulDSac","Gtl",19,"Norm","Norm","1Fam","1Story",10,5,2007,2007,"Hip","CompShg","CemntBd","CmentBd","BrkFace",970,"Ex","TA","PConc","Ex","TA","Av","GLQ",1684,"Unf",0,636,2320,"GasA","Ex","Y","SBrkr",2290,0,0,2290,2,0,2,1,2,1,"Ex",7,"Typ",1,"Gd","Attchd",2007,"Fin",3,1174,"TA","TA","Y",192,30,0,0,0,0,"NA","NA","NA",0,"New","Partial",586809.428001397
528344060,60,"RL",78,12011,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl",17,"Norm","Norm","1Fam","2Story",8,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",530,"Gd","TA","PConc","Gd","TA","Av","GLQ",956,"Unf",0,130,1086,"GasA","Ex","Y","SBrkr",1086,838,0,1924,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1998,"RFn",2,592,"TA","TA","Y",208,75,0,0,374,0,"NA","NA","NA",0,"WD ","Normal",318884.69234185
528328100,60,"RL",108,14774,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",17,"Norm","Norm","1Fam","2Story",9,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",165,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1393,1393,"GasA","Ex","Y","SBrkr",1422,1177,0,2599,0,0,2,1,4,1,"Gd",10,"Typ",1,"TA","BuiltIn",1999,"Fin",3,779,"TA","TA","Y",668,30,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",408256.673836256
528172030,60,"RL",,12568,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",19,"Norm","Norm","1Fam","2Story",8,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",246,"Gd","TA","PConc","Ex","TA","Av","GLQ",669,"Unf",0,226,895,"GasA","Ex","Y","SBrkr",895,923,0,1818,1,0,2,1,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2007,"Fin",3,774,"TA","TA","Y",196,104,0,0,0,0,"NA","NA","NA",0,"New","Partial",328023.813569331
532353020,20,"RL",63,9750,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",22,"Norm","Norm","1Fam","1Story",5,5,1962,1962,"Hip","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",68,"BLQ",884,28,980,"GasA","Gd","Y","SBrkr",980,0,0,980,1,0,1,0,3,1,"TA",5,"Typ",0,"NA","Detchd",1969,"Unf",2,400,"TA","TA","Y",0,28,0,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",121161.36773816
533242080,20,"FV",73,7321,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl",24,"Norm","Norm","1Fam","1Story",7,5,1999,2000,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1339,1339,"GasA","Ex","Y","SBrkr",1358,0,0,1358,0,0,2,0,3,1,"Gd",5,"Typ",0,"NA","Detchd",1999,"Unf",2,625,"TA","TA","Y",176,174,0,0,0,0,"NA","NA","NA",0,"COD","Normal",241744.935685008
902103100,50,"RM",68,4080,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl",21,"Norm","Norm","1Fam","1.5Fin",6,8,1935,1998,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,901,901,"GasA","Gd","Y","SBrkr",861,517,0,1378,0,0,1,0,3,1,"Gd",6,"Typ",0,"NA","Detchd",1920,"Unf",1,162,"Fa","Fa","P",54,0,40,0,0,0,"NA","NA","NA",0,"WD ","Normal",158006.687179613
535325340,20,"RL",65,11050,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",5,5,1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",488,"Unf",0,517,1005,"GasA","Ex","Y","SBrkr",1005,0,0,1005,0,0,1,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1956,"Unf",1,319,"TA","TA","Y",0,0,0,0,288,0,"NA","NA","NA",0,"WD ","Normal",165281.346177252
535453100,80,"RL",80,8000,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","SLvl",5,5,1959,1959,"Gable","CompShg","BrkFace","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",433,"Rec",95,0,528,"GasA","TA","Y","SBrkr",1183,0,0,1183,1,0,1,0,3,1,"TA",6,"Typ",0,"NA","Attchd",1959,"RFn",1,288,"TA","TA","Y",0,0,0,0,0,0,"NA","GdWo","NA",0,"WD ","Normal",169361.330703638
526355080,80,"RL",75,13860,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","SLvl",8,7,1972,1995,"Gable","CompShg","Plywood","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",1410,"Unf",0,542,1952,"GasA","Gd","Y","SBrkr",2000,704,0,2704,1,0,2,1,4,1,"Ex",9,"Typ",3,"TA","Attchd",1972,"Fin",2,538,"TA","TA","Y",269,111,0,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",415360.002099439
906380010,20,"RL",103,11175,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",6,"Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1316,1316,"GasA","Ex","Y","SBrkr",1316,0,0,1316,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Fin",2,440,"TA","TA","Y",0,20,0,0,0,0,"NA","NA","NA",0,"New","Partial",229639.415431987
534152100,60,"RL",80,10421,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",20,"Norm","Norm","1Fam","2Story",7,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard","BrkFace",42,"TA","TA","CBlock","Gd","TA","No","GLQ",394,"Unf",0,586,980,"GasA","TA","Y","SBrkr",980,734,0,1714,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1988,"Unf",2,496,"TA","TA","Y",228,66,156,0,0,0,"NA","MnPrv","Shed",500,"WD ","Normal",238763.314464762
528138010,20,"RL",102,13514,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",19,"Norm","Norm","1Fam","1Story",9,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","None",285,"Ex","TA","PConc","Ex","TA","No","GLQ",1142,"Unf",0,632,1774,"GasA","Ex","Y","SBrkr",1808,0,0,1808,1,0,2,0,3,1,"Ex",7,"Typ",1,"Gd","Attchd",2008,"Fin",3,850,"TA","TA","Y",200,26,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",324000
902301060,70,"RM",60,9600,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",21,"Norm","Norm","1Fam","2Story",4,4,1910,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","BrkTil","Fa","TA","No","Unf",0,"Unf",0,677,677,"GasA","TA","Y","SBrkr",833,677,0,1510,0,0,2,0,3,1,"Gd",7,"Typ",0,"NA","Detchd",1974,"Unf",2,720,"TA","TA","N",0,0,160,0,0,0,"NA","NA","NA",0,"WD ","Normal",106541.662057758
906204150,60,"RL",86,11839,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",23,"Norm","Norm","1Fam","2Story",7,5,1990,1990,"Hip","CompShg","HdBoard","HdBoard","BrkFace",99,"TA","TA","PConc","Gd","TA","No","GLQ",1085,"Unf",0,390,1475,"GasA","Ex","Y","SBrkr",1532,797,0,2329,1,0,2,1,4,1,"Gd",10,"Typ",1,"Ex","Attchd",1990,"Unf",2,514,"TA","TA","Y",192,121,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",346674.65639303
916380070,20,"RL",89,12898,"Pave","NA","IR1","HLS","AllPub","Inside","Gtl",27,"Norm","Norm","1Fam","1Story",9,5,2007,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",70,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1022,"Unf",0,598,1620,"GasA","Ex","Y","SBrkr",1620,0,0,1620,1,0,2,0,2,1,"Ex",6,"Typ",1,"Ex","Attchd",2008,"Fin",3,912,"TA","TA","Y",228,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",354917.709119702
903231050,45,"RM",51,6120,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",4,"Norm","Norm","1Fam","1.5Unf",5,7,1939,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,884,884,"GasA","Ex","Y","SBrkr",884,0,0,884,0,0,1,0,2,1,"TA",5,"Typ",0,"NA","Detchd",1939,"Unf",1,240,"TA","TA","Y",0,0,136,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",130792.284789726
532378240,20,"RL",,6173,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",22,"Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","CompShg","HdBoard","Wd Sdng","BrkFace",75,"TA","TA","CBlock","TA","TA","No","GLQ",599,"Unf",0,277,876,"GasA","TA","Y","SBrkr",902,0,0,902,0,0,1,0,3,1,"TA",6,"Typ",0,"NA","Attchd",1967,"Unf",1,288,"TA","TA","Y",0,0,0,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",141824.105354459
528166060,20,"RL",103,13472,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",19,"Norm","Norm","1Fam","1Story",10,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",922,"Ex","TA","PConc","Ex","TA","Gd","GLQ",56,"Unf",0,2336,2392,"GasA","Ex","Y","SBrkr",2392,0,0,2392,0,0,2,0,3,1,"Ex",8,"Typ",1,"Ex","Attchd",2003,"Fin",3,968,"TA","TA","Y",248,105,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",386250
527326040,20,"RL",85,11900,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",20,"Norm","Norm","1Fam","1Story",7,5,1977,1977,"Hip","CompShg","Plywood","Plywood","BrkFace",209,"TA","Gd","CBlock","TA","TA","No","ALQ",822,"Unf",0,564,1386,"GasA","TA","Y","SBrkr",1411,0,0,1411,0,0,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1977,"Fin",2,544,"TA","TA","Y",192,0,0,0,0,0,"NA","NA","NA",0,"WD ","Family",97278.1410201006
527356050,60,"RL",80,10793,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",20,"RRAn","Norm","1Fam","2Story",5,5,1969,1969,"Mansard","CompShg","WdShing","HdBoard","BrkFace",263,"TA","TA","CBlock","TA","TA","No","Rec",493,"BLQ",287,0,780,"GasA","Ex","Y","SBrkr",780,840,0,1620,0,0,2,1,4,1,"TA",7,"Min1",0,"NA","Attchd",1969,"Fin",2,462,"TA","TA","Y",208,0,0,0,0,0,"NA","GdWo","NA",0,"WD ","Normal",167869.350471645
909256060,50,"RL",51,10480,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",26,"Norm","Norm","1Fam","1.5Fin",6,5,1936,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1064,1064,"GasA","Ex","Y","FuseA",1166,0,473,1639,0,0,1,0,3,1,"TA",6,"Maj2",0,"NA","Detchd",1936,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",137395.797405664
907414070,20,"RL",65,8769,"Pave","NA","Reg","Lvl","AllPub","FR2","Gtl",6,"Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",709,"Unf",0,460,1169,"GasA","Ex","Y","SBrkr",1190,0,0,1190,1,0,2,0,2,1,"Gd",5,"Typ",0,"NA","Attchd",2005,"RFn",2,578,"TA","TA","Y",100,41,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",185683.202593857
908152270,20,"RL",60,7024,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",8,"Norm","Norm","1Fam","1Story",4,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",1024,"Unf",0,108,1132,"GasA","Ex","Y","SBrkr",1132,0,0,1132,1,0,1,1,2,1,"Gd",5,"Typ",0,"NA","Attchd",2005,"Fin",2,451,"TA","TA","Y",252,64,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",211646.140506275
903225160,70,"RM",59,5870,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl",4,"Feedr","Feedr","1Fam","2Story",6,9,1900,2000,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,554,554,"GasA","Ex","Y","SBrkr",736,554,0,1290,0,0,1,1,3,1,"TA",6,"Typ",0,"NA","Detchd",1926,"Unf",1,200,"Fa","TA","Y",38,112,0,0,0,0,"NA","MnPrv","Shed",400,"WD ","Normal",111653.851842856
903234100,50,"RM",51,6120,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",21,"Artery","Norm","1Fam","1.5Fin",7,5,1931,1950,"Gable","CompShg","BrkFace","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,952,952,"GasA","Gd","Y","FuseF",1022,752,0,1774,0,0,2,0,2,2,"TA",8,"Min1",2,"TA","Detchd",1931,"Unf",2,468,"Fa","TA","Y",90,0,205,0,0,0,"NA","NA","NA",0,"WD ","Abnorml",143679.950067005
534250370,60,"RL",,8963,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",20,"Norm","Norm","1Fam","2Story",8,9,1976,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",289,"Ex","Gd","CBlock","TA","Gd","No","GLQ",575,"ALQ",80,487,1142,"GasA","Ex","Y","SBrkr",1175,1540,0,2715,0,1,3,1,4,1,"Gd",11,"Typ",2,"TA","BuiltIn",1994,"Fin",2,831,"TA","TA","Y",0,204,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",345865.725806565
924100060,60,"RL",70,10457,"Pave","NA","IR1","Lvl","AllPub","Inside","Mod",15,"Norm","Norm","1Fam","2Story",5,7,1969,1969,"Gable","CompShg","VinylSd","VinylSd","BrkFace",178,"Gd","Ex","CBlock","TA","TA","Gd","BLQ",496,"LwQ",288,0,784,"GasA","Ex","Y","SBrkr",784,848,0,1632,0,0,1,1,4,1,"TA",7,"Typ",1,"TA","Attchd",1969,"RFn",2,898,"TA","TA","Y",0,173,368,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",204044.878595674
533241010,60,"FV",114,8314,"Pave","Pave","IR1","Lvl","AllPub","Corner","Gtl",24,"Norm","Norm","1Fam","2Story",7,5,1997,1998,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,569,569,"GasA","Ex","Y","SBrkr",854,840,0,1694,0,0,2,1,3,1,"Gd",6,"Typ",1,"TA","BuiltIn",1997,"Unf",1,434,"TA","TA","Y",0,382,0,0,110,0,"NA","GdPrv","NA",0,"WD ","Normal",242285.377338037
907265100,60,"RL",96,11690,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",6,"Norm","Norm","1Fam","2Story",8,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",192,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,850,850,"GasA","Ex","Y","SBrkr",886,878,0,1764,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1999,"Unf",2,560,"TA","TA","Y",120,29,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",272162.884033096
528142010,60,"RL",103,12867,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",19,"Norm","Norm","1Fam","2Story",8,5,2005,2006,"Gable","CompShg","CemntBd","CmentBd",,,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1209,1209,"GasA","Ex","Y","SBrkr",1209,1044,0,2253,0,0,2,1,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2005,"Fin",2,575,"TA","TA","Y",243,142,0,0,0,0,"NA","NA","NA",0,"New","Partial",431011.759847244
905226130,20,"RL",91,11375,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",22,"Norm","Norm","1Fam","1Story",6,5,1954,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",736,"Unf",0,231,967,"GasA","TA","Y","SBrkr",1299,0,0,1299,0,0,1,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",1954,"Unf",2,494,"TA","TA","Y",81,0,280,0,0,0,"NA","NA","NA",0,"WD ","Normal",170073.687614647
528240130,60,"RL",63,8577,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",9,"Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,886,0,1733,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,433,"TA","TA","Y",144,48,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",204882.50088932
906380050,60,"RL",68,10769,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",6,"Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",20,"Unf",0,846,866,"GasA","Ex","Y","SBrkr",866,902,0,1768,0,0,2,1,3,1,"Gd",7,"Typ",0,"NA","Attchd",2007,"RFn",2,578,"TA","TA","Y",144,105,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",256144.531903344
921205030,20,"RL",88,11443,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",27,"Norm","Norm","1Fam","1Story",8,5,2005,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",208,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1460,"Unf",0,408,1868,"GasA","Ex","Y","SBrkr",2028,0,0,2028,1,0,2,0,2,1,"Gd",7,"Typ",2,"Gd","Attchd",2005,"RFn",3,880,"TA","TA","Y",326,66,0,0,0,0,"NA","NA","NA",0,"New","Partial",458357.75649952
907227110,85,"RL",60,7200,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",6,"Norm","Norm","1Fam","SFoyer",5,8,1972,2003,"Gable","CompShg","WdShing","HdBoard","None",0,"TA","Gd","CBlock","Gd","TA","Av","GLQ",660,"Unf",0,108,768,"GasA","Gd","Y","SBrkr",768,0,0,768,0,1,1,0,2,1,"TA",5,"Typ",0,"NA","Detchd",1974,"Fin",1,396,"TA","TA","Y",192,0,0,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",160639.380626401
907401060,60,"RL",65,8200,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",6,"Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,1081,0,1928,0,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2003,"Fin",2,434,"TA","TA","Y",100,48,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",235224.315642155
906225210,85,"RL",73,9069,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",23,"Norm","Norm","1Fam","SFoyer",6,6,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",747,"Unf",0,189,936,"GasA","Ex","Y","SBrkr",996,0,0,996,1,0,1,0,2,1,"Gd",5,"Typ",0,"NA","Attchd",1992,"Unf",2,564,"TA","TA","Y",120,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",176037.921708308
534275220,20,"RL",80,8892,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",5,5,1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",66,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1065,1065,"GasA","Gd","Y","SBrkr",1065,0,0,1065,0,0,1,1,3,1,"TA",6,"Typ",0,"NA","Detchd",1974,"Unf",2,461,"TA","TA","Y",74,0,0,0,0,0,"NA","NA","NA",0,"COD","Normal",152395.197898275
903230110,50,"RM",60,5520,"Pave","NA","IR1","Lvl","AllPub","FR2","Gtl",4,"Feedr","Norm","1Fam","1.5Fin",5,7,1920,1997,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","Gd","BrkTil","TA","TA","No","ALQ",68,"Unf",0,497,565,"GasA","TA","Y","SBrkr",565,651,0,1216,1,0,1,0,3,1,"TA",6,"Typ",1,"Gd","BuiltIn",1920,"RFn",1,355,"Fa","TA","Y",0,0,180,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",127066.710359607
535378020,30,"RL",52,9022,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",21,"Norm","Norm","1Fam","1Story",5,8,1924,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,768,768,"GasA","Ex","Y","SBrkr",792,0,0,792,0,0,1,0,2,1,"Gd",5,"Typ",0,"NA","Detchd",1924,"Unf",1,240,"Fa","Fa","N",316,0,120,0,0,0,"NA","NA","NA",0,"WD ","Normal",129617.137334992
916460060,20,"RL",,7915,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",27,"Norm","Norm","1Fam","1Story",6,5,1999,2000,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1223,"Unf",0,443,1666,"GasA","Ex","Y","SBrkr",1675,0,0,1675,1,0,2,0,3,1,"Gd",6,"Typ",0,"NA","Attchd",1999,"RFn",2,435,"TA","TA","Y",165,52,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",215805.691132525
